id,customer_id,shipping_address_id,channel_id,carrier,shipped_at_date_id,shipped_at_time,delivered_at_date_id,delivered_at_time,tracking_number,dias_de_entrega
9000000270,663,1,2,PICKUP,287.0,09:33:22,288.0,09:33:22,,1.0
9000000271,833,2293,1,Correo Argentino,284.0,23:19:32,289.0,23:19:32,TRK-9Q7IVQHXSI,5.0
9000000272,844,2057,1,Correo Argentino,540.0,21:34:38,545.0,21:34:38,TRK-WZYFMQFKIL,5.0
9000000273,720,1349,1,Correo Argentino,302.0,21:39:25,304.0,21:39:25,TRK-N0MWFS58BQ,2.0
9000000274,169,1,2,PICKUP,512.0,05:34:23,513.0,05:34:23,,1.0
9000000275,969,2854,1,Correo Argentino,414.0,23:19:57,418.0,23:19:57,TRK-UQI62K3L0W,4.0
9000000276,268,4,2,PICKUP,752.0,19:31:40,753.0,19:31:40,,1.0
9000000277,122,1,2,PICKUP,528.0,06:28:37,529.0,06:28:37,,1.0
9000000278,617,3837,1,Correo Argentino,670.0,17:56:56,675.0,17:56:56,TRK-KFFN16DB0I,5.0
9000000279,608,3264,1,Correo Argentino,,00:00:00,,00:00:00,,
9000000280,732,1,2,PICKUP,442.0,19:57:11,443.0,19:57:11,,1.0
9000000281,211,3118,1,Correo Argentino,677.0,16:52:34,681.0,16:52:34,TRK-72W7RNTWXW,4.0
9000000282,475,2563,1,Correo Argentino,604.0,03:28:46,607.0,03:28:46,TRK-V20K9JX42E,3.0
9000000283,949,3708,1,Correo Argentino,809.0,05:39:50,813.0,05:39:50,TRK-AGYGGFMNUF,4.0
9000000284,426,2,2,PICKUP,309.0,13:44:42,310.0,13:44:42,,1.0
9000000285,386,2439,1,Correo Argentino,,00:00:00,,00:00:00,,
9000000286,500,3063,1,Correo Argentino,434.0,04:57:19,437.0,04:57:19,TRK-2HRWR931OS,3.0
9000000287,677,1,2,PICKUP,774.0,09:51:10,775.0,09:51:10,,1.0
9000000288,33,1,2,PICKUP,638.0,18:03:56,639.0,18:03:56,,1.0
9000000289,194,4133,1,Correo Argentino,,00:00:00,,00:00:00,,
9000000290,78,3785,1,Correo Argentino,550.0,11:56:09,554.0,11:56:09,TRK-OZ5CUWXG8T,4.0
9000000291,102,2992,1,Correo Argentino,532.0,15:01:08,538.0,15:01:08,TRK-40OOBAGXKK,6.0
9000000292,1072,4,2,PICKUP,725.0,10:38:07,726.0,10:38:07,,1.0
9000000293,754,2355,1,Correo Argentino,840.0,17:47:42,844.0,17:47:42,TRK-TTMA008WBG,4.0
9000000294,195,2148,1,Correo Argentino,,00:00:00,,00:00:00,,
9000000295,862,4,2,PICKUP,692.0,00:46:52,693.0,00:46:52,,1.0
9000000296,240,2,2,PICKUP,420.0,12:04:05,421.0,12:04:05,,1.0
9000000297,682,1,2,PICKUP,829.0,01:05:27,830.0,01:05:27,,1.0
9000000298,849,1,2,PICKUP,549.0,05:51:55,550.0,05:51:55,,1.0
9000000299,807,3,2,PICKUP,367.0,18:32:30,368.0,18:32:30,,1.0
9000000300,901,2275,1,Correo Argentino,565.0,11:32:25,567.0,11:32:25,TRK-H5EYQT4XS3,2.0
9000000301,61,1367,1,Correo Argentino,368.0,02:06:15,373.0,02:06:15,TRK-KX9CE5R5X7,5.0
9000000302,1082,2268,1,Correo Argentino,,00:00:00,,00:00:00,,
9000000303,1286,3,2,PICKUP,316.0,23:03:26,317.0,23:03:26,,1.0
9000000304,1416,2938,1,Correo Argentino,316.0,15:57:51,320.0,15:57:51,TRK-WR4IJI934Q,4.0
9000000305,979,3685,1,Correo Argentino,710.0,08:23:31,714.0,08:23:31,TRK-GA0XMVRUST,4.0
9000000306,800,1965,1,Correo Argentino,361.0,02:04:28,364.0,02:04:28,TRK-83QUV5F3FI,3.0
9000000307,800,4189,1,Correo Argentino,497.0,19:02:18,502.0,19:02:18,TRK-5G2YLFVGPI,5.0
9000000308,757,2362,1,Correo Argentino,328.0,22:35:18,331.0,22:35:18,TRK-OYGHVQIZD8,3.0
9000000309,1194,1,2,PICKUP,,00:00:00,,00:00:00,,
9000000310,673,2708,1,Correo Argentino,611.0,06:32:45,613.0,06:32:45,TRK-71ZKV4IASM,2.0
9000000311,1266,2,2,PICKUP,613.0,14:43:16,614.0,14:43:16,,1.0
9000000312,7,2,2,PICKUP,660.0,16:09:03,661.0,16:09:03,,1.0
9000000313,1040,3,2,PICKUP,745.0,21:05:53,746.0,21:05:53,,1.0
9000000314,873,3426,1,Correo Argentino,530.0,05:46:27,533.0,05:46:27,TRK-R04JCRW9A8,3.0
9000000315,1336,3181,1,Correo Argentino,732.0,03:09:01,735.0,03:09:01,TRK-UVM6N6PWE3,3.0
9000000316,708,1,2,PICKUP,723.0,15:42:15,724.0,15:42:15,,1.0
9000000317,380,1738,1,Correo Argentino,470.0,16:27:24,474.0,16:27:24,TRK-5C5MWBWACJ,4.0
9000000318,634,4,2,PICKUP,520.0,02:46:46,521.0,02:46:46,,1.0
9000000319,578,3479,1,Correo Argentino,352.0,06:29:45,354.0,06:29:45,TRK-MA57CRCPJ8,2.0
9000000320,1479,1513,1,Correo Argentino,837.0,03:45:44,841.0,03:45:44,TRK-DXIS15425W,4.0
9000000321,1399,4177,1,Correo Argentino,821.0,08:12:50,824.0,08:12:50,TRK-XK02RA81RX,3.0
9000000322,522,4,2,PICKUP,565.0,17:14:29,566.0,17:14:29,,1.0
9000000323,247,1,2,PICKUP,697.0,23:13:07,698.0,23:13:07,,1.0
9000000324,96,4,2,PICKUP,617.0,15:52:32,618.0,15:52:32,,1.0
9000000325,798,2,2,PICKUP,528.0,13:04:08,529.0,13:04:08,,1.0
9000000326,21,3816,1,Correo Argentino,409.0,15:06:25,414.0,15:06:25,TRK-P5JG6V39HM,5.0
9000000327,1236,2156,1,Correo Argentino,616.0,08:07:28,619.0,08:07:28,TRK-MDVMWTRSHR,3.0
9000000328,130,3630,1,Correo Argentino,648.0,21:56:23,652.0,21:56:23,TRK-PJI9TT96J6,4.0
9000000329,169,2191,1,Correo Argentino,316.0,11:29:09,319.0,11:29:09,TRK-TKIZIWWL0A,3.0
9000000330,973,2,2,PICKUP,589.0,09:37:58,590.0,09:37:58,,1.0
9000000331,1449,2760,1,Correo Argentino,600.0,08:30:16,603.0,08:30:16,TRK-4K0RCSFKJZ,3.0
9000000332,210,3676,1,Correo Argentino,867.0,18:50:29,870.0,18:50:29,TRK-8DHCBZCXQU,3.0
9000000333,737,3288,1,Correo Argentino,,00:00:00,,00:00:00,,
9000000334,1350,2055,1,Correo Argentino,734.0,03:30:02,738.0,03:30:02,TRK-ITBJQCU49B,4.0
9000000335,170,2424,1,Correo Argentino,282.0,20:22:45,286.0,20:22:45,TRK-OJCVJ0S121,4.0
9000000336,217,2792,1,Correo Argentino,442.0,06:43:12,446.0,06:43:12,TRK-0W710RWTCM,4.0
9000000337,254,3434,1,Correo Argentino,497.0,01:56:03,499.0,01:56:03,TRK-PCJPUF7VXQ,2.0
9000000338,1400,2649,1,Correo Argentino,323.0,09:06:07,325.0,09:06:07,TRK-PRYVF3TIVE,2.0
9000000339,1213,3198,1,Correo Argentino,,00:00:00,,00:00:00,,
9000000340,1410,4045,1,Correo Argentino,459.0,18:48:50,461.0,18:48:50,TRK-4TFRX245GB,2.0
9000000341,128,2,2,PICKUP,596.0,11:45:16,597.0,11:45:16,,1.0
9000000342,499,1597,1,Correo Argentino,521.0,10:08:07,525.0,10:08:07,TRK-3TH5619XPL,4.0
9000000343,494,3679,1,Correo Argentino,465.0,01:43:35,467.0,01:43:35,TRK-W803CQEXUF,2.0
9000000344,755,3499,1,Correo Argentino,446.0,04:32:16,448.0,04:32:16,TRK-PMIAY8MLNC,2.0
9000000345,518,3588,1,Correo Argentino,363.0,22:42:44,365.0,22:42:44,TRK-90NLU6H2FO,2.0
9000000346,1171,4,2,PICKUP,677.0,07:52:46,678.0,07:52:46,,1.0
9000000347,1261,2436,1,Correo Argentino,472.0,17:55:12,474.0,17:55:12,TRK-N1V96NIX9T,2.0
9000000348,468,4,2,PICKUP,560.0,02:49:32,561.0,02:49:32,,1.0
9000000349,503,3647,1,Correo Argentino,483.0,01:03:26,486.0,01:03:26,TRK-H5BQD2UGQB,3.0
9000000350,1073,3,2,PICKUP,318.0,02:37:52,319.0,02:37:52,,1.0
9000000351,997,1,2,PICKUP,364.0,23:42:15,365.0,23:42:15,,1.0
9000000352,435,3441,1,Correo Argentino,654.0,13:46:26,659.0,13:46:26,TRK-CDC9YPP0KL,5.0
9000000353,1401,4,2,PICKUP,734.0,12:58:38,735.0,12:58:38,,1.0
9000000354,202,2190,1,Correo Argentino,736.0,11:09:10,741.0,11:09:10,TRK-OET37PJ6JA,5.0
9000000355,920,1169,1,Correo Argentino,585.0,11:32:22,590.0,11:32:22,TRK-WBXD9JIFZ7,5.0
9000000356,1101,2468,1,Correo Argentino,763.0,02:50:54,766.0,02:50:54,TRK-R7Z3UORWAO,3.0
9000000357,305,2211,1,Correo Argentino,301.0,22:09:52,305.0,22:09:52,TRK-4E0RK1Y2AX,4.0
9000000358,268,3813,1,Correo Argentino,796.0,15:28:42,798.0,15:28:42,TRK-3DYJXM8OG9,2.0
9000000359,636,3,2,PICKUP,431.0,10:50:51,432.0,10:50:51,,1.0
9000000360,736,4,2,PICKUP,507.0,16:43:39,508.0,16:43:39,,1.0
9000000361,938,1223,1,Correo Argentino,626.0,11:36:36,629.0,11:36:36,TRK-XKUAQ6XCBU,3.0
9000000362,356,3337,1,Correo Argentino,468.0,11:12:23,472.0,11:12:23,TRK-130IYMN8X9,4.0
9000000363,544,1402,1,Correo Argentino,400.0,21:33:38,403.0,21:33:38,TRK-CDCOWDXCJ1,3.0
9000000364,952,2,2,PICKUP,836.0,21:55:14,837.0,21:55:14,,1.0
9000000365,1016,1394,1,Correo Argentino,839.0,07:05:53,843.0,07:05:53,TRK-QZUSOFVD2M,4.0
9000000366,1183,1445,1,Correo Argentino,803.0,23:00:00,808.0,23:00:00,TRK-04NWF222GT,5.0
9000000367,1154,2661,1,Correo Argentino,716.0,10:14:53,719.0,10:14:53,TRK-0QU3G58K4N,3.0
9000000368,1056,3057,1,Correo Argentino,,00:00:00,,00:00:00,,
9000000369,666,1,2,PICKUP,586.0,05:34:37,587.0,05:34:37,,1.0
9000000370,1010,2,2,PICKUP,836.0,16:20:56,837.0,16:20:56,,1.0
9000000371,977,1665,1,Correo Argentino,256.0,17:05:29,260.0,17:05:29,TRK-QPX17NQGFX,4.0
9000000372,172,2161,1,Correo Argentino,475.0,16:26:48,477.0,16:26:48,TRK-L15FV8ZC6P,2.0
9000000373,1179,1958,1,Correo Argentino,290.0,11:24:48,292.0,11:24:48,TRK-V9OB7NBQW3,2.0
9000000374,1048,2,2,PICKUP,710.0,23:37:30,711.0,23:37:30,,1.0
9000000375,480,3568,1,Correo Argentino,782.0,14:50:30,784.0,14:50:30,TRK-JT6GK3LV32,2.0
9000000376,164,2,2,PICKUP,590.0,01:03:23,591.0,01:03:23,,1.0
9000000377,902,1,2,PICKUP,455.0,04:41:33,456.0,04:41:33,,1.0
9000000378,1096,1438,1,Correo Argentino,855.0,07:19:50,860.0,07:19:50,TRK-B8MS9TKYJX,5.0
9000000379,1208,3800,1,Correo Argentino,773.0,09:45:42,779.0,09:45:42,TRK-V457GNVBA4,6.0
9000000380,538,2,2,PICKUP,405.0,20:39:36,406.0,20:39:36,,1.0
9000000381,695,2399,1,Correo Argentino,745.0,06:44:05,749.0,06:44:05,TRK-ZDHM025LPT,4.0
9000000382,766,2817,1,Correo Argentino,414.0,23:15:32,419.0,23:15:32,TRK-5FX580NSNT,5.0
9000000383,295,2,2,PICKUP,565.0,17:17:56,566.0,17:17:56,,1.0
9000000384,864,1701,1,Correo Argentino,766.0,18:56:06,770.0,18:56:06,TRK-Q041R1JKEW,4.0
9000000385,314,2,2,PICKUP,372.0,06:59:21,373.0,06:59:21,,1.0
9000000386,299,1,2,PICKUP,537.0,00:50:57,538.0,00:50:57,,1.0
9000000387,786,2281,1,Correo Argentino,693.0,11:40:03,698.0,11:40:03,TRK-SSMUSJ1H3E,5.0
9000000388,356,4013,1,Correo Argentino,396.0,02:31:09,398.0,02:31:09,TRK-U8CS0KFD86,2.0
9000000389,792,3061,1,Correo Argentino,365.0,21:05:32,370.0,21:05:32,TRK-H4EM5GOTUA,5.0
9000000390,88,2073,1,Correo Argentino,317.0,05:40:23,321.0,05:40:23,TRK-NN5IO7R6FW,4.0
9000000391,1426,2342,1,Correo Argentino,279.0,17:19:39,281.0,17:19:39,TRK-38DHEVPB5V,2.0
9000000392,1,2,2,PICKUP,468.0,21:40:43,469.0,21:40:43,,1.0
9000000393,803,3,2,PICKUP,320.0,04:53:22,321.0,04:53:22,,1.0
9000000394,589,3930,1,Correo Argentino,819.0,00:27:59,822.0,00:27:59,TRK-O6RMAO5XXY,3.0
9000000395,1238,3,2,PICKUP,393.0,10:54:27,394.0,10:54:27,,1.0
9000000396,293,2039,1,Correo Argentino,468.0,09:23:50,471.0,09:23:50,TRK-VHWB2ASFLX,3.0
9000000397,882,1492,1,Correo Argentino,793.0,06:59:31,797.0,06:59:31,TRK-7RJBN9QB1J,4.0
9000000398,913,4168,1,Correo Argentino,330.0,05:52:21,334.0,05:52:21,TRK-6T7CYX97I9,4.0
9000000399,960,2,2,PICKUP,517.0,15:43:00,518.0,15:43:00,,1.0
9000000400,1084,1,2,PICKUP,678.0,03:19:03,679.0,03:19:03,,1.0
9000000401,1411,2,2,PICKUP,781.0,15:21:47,782.0,15:21:47,,1.0
9000000402,889,2347,1,Correo Argentino,595.0,02:19:07,597.0,02:19:07,TRK-U9LOL3D7CI,2.0
9000000403,814,2071,1,Correo Argentino,590.0,05:29:57,593.0,05:29:57,TRK-TC8SJKG4RE,3.0
9000000404,293,2497,1,Correo Argentino,678.0,03:49:21,682.0,03:49:21,TRK-VOIWATX5JT,4.0
9000000405,1121,1564,1,Correo Argentino,473.0,15:05:48,476.0,15:05:48,TRK-1PHJHDDQEF,3.0
9000000406,696,1,2,PICKUP,478.0,07:28:12,479.0,07:28:12,,1.0
9000000407,331,3779,1,Correo Argentino,,00:00:00,,00:00:00,,
9000000408,106,2897,1,Correo Argentino,558.0,23:19:51,561.0,23:19:51,TRK-PWVT6U7916,3.0
9000000409,918,2,2,PICKUP,,00:00:00,,00:00:00,,
9000000410,305,3330,1,Correo Argentino,808.0,07:48:11,810.0,07:48:11,TRK-JP95F9HPKQ,2.0
9000000411,381,4104,1,Correo Argentino,554.0,18:46:04,559.0,18:46:04,TRK-KZVJH5OZYR,5.0
9000000412,176,3,2,PICKUP,564.0,11:51:26,565.0,11:51:26,,1.0
9000000413,1269,2,2,PICKUP,,00:00:00,,00:00:00,,
9000000414,128,2300,1,Correo Argentino,739.0,10:30:45,744.0,10:30:45,TRK-L4AO4WV7AR,5.0
9000000415,424,2,2,PICKUP,726.0,04:14:09,727.0,04:14:09,,1.0
9000000416,7,4,2,PICKUP,,00:00:00,,00:00:00,,
9000000417,105,3,2,PICKUP,330.0,22:37:37,331.0,22:37:37,,1.0
9000000418,1415,1980,1,Correo Argentino,420.0,18:10:46,422.0,18:10:46,TRK-S1SBDXG97S,2.0
9000000419,283,1937,1,Correo Argentino,323.0,18:53:53,326.0,18:53:53,TRK-MN41R7CX7M,3.0
9000000420,1430,2,2,PICKUP,584.0,08:36:14,585.0,08:36:14,,1.0
9000000421,673,3827,1,Correo Argentino,485.0,14:04:20,490.0,14:04:20,TRK-4VUVA1SI69,5.0
9000000422,1419,3924,1,Correo Argentino,660.0,19:59:29,663.0,19:59:29,TRK-V7NAQGU5IO,3.0
9000000423,39,1,2,PICKUP,766.0,00:53:32,767.0,00:53:32,,1.0
9000000424,189,1002,1,Correo Argentino,432.0,03:55:21,437.0,03:55:21,TRK-KVON3UQ1IK,5.0
9000000425,526,2,2,PICKUP,875.0,16:19:43,876.0,16:19:43,,1.0
9000000426,790,1870,1,Correo Argentino,433.0,03:32:53,436.0,03:32:53,TRK-QS9D3R3040,3.0
9000000427,464,2234,1,Correo Argentino,429.0,14:03:01,434.0,14:03:01,TRK-5YWNFJ9N6N,5.0
9000000428,262,3185,1,Correo Argentino,,00:00:00,,00:00:00,,
9000000429,1051,1,2,PICKUP,708.0,13:57:39,709.0,13:57:39,,1.0
9000000430,582,3748,1,Correo Argentino,635.0,15:07:57,642.0,15:07:57,TRK-WXXDW2MVHP,7.0
9000000431,3,2930,1,Correo Argentino,856.0,03:13:28,860.0,03:13:28,TRK-YU4IJ0W80F,4.0
9000000432,678,1063,1,Correo Argentino,261.0,12:03:01,263.0,12:03:01,TRK-8SMQP72T4Y,2.0
9000000433,369,2830,1,Correo Argentino,616.0,14:39:57,619.0,14:39:57,TRK-6Q73SMQL2T,3.0
9000000434,71,2890,1,Correo Argentino,344.0,15:35:44,349.0,15:35:44,TRK-IDR6X0ACCH,5.0
9000000435,1251,4074,1,Correo Argentino,381.0,15:46:28,384.0,15:46:28,TRK-AA0C5HDFUB,3.0
9000000436,143,4,2,PICKUP,470.0,07:02:29,471.0,07:02:29,,1.0
9000000437,126,1069,1,Correo Argentino,547.0,14:32:14,552.0,14:32:14,TRK-JWY0TN1QAI,5.0
9000000438,945,4,2,PICKUP,729.0,02:49:15,730.0,02:49:15,,1.0
9000000439,592,4160,1,Correo Argentino,245.0,11:07:12,248.0,11:07:12,TRK-MD4F9HG3SD,3.0
9000000440,462,2,2,PICKUP,542.0,14:14:44,543.0,14:14:44,,1.0
9000000441,274,1623,1,Correo Argentino,319.0,14:42:42,323.0,14:42:42,TRK-P0LK5MVLTM,4.0
9000000442,703,3,2,PICKUP,385.0,06:17:42,386.0,06:17:42,,1.0
9000000443,723,1,2,PICKUP,,00:00:00,,00:00:00,,
9000000444,310,1065,1,Correo Argentino,623.0,14:39:25,627.0,14:39:25,TRK-Z0OX2G8UC7,4.0
9000000445,410,2,2,PICKUP,445.0,07:46:04,446.0,07:46:04,,1.0
9000000446,495,2224,1,Correo Argentino,467.0,10:17:13,470.0,10:17:13,TRK-P6I5GSE146,3.0
9000000447,457,3609,1,Correo Argentino,554.0,13:47:03,557.0,13:47:03,TRK-WKJQZ4AA3P,3.0
9000000448,852,1,2,PICKUP,617.0,11:23:27,618.0,11:23:27,,1.0
9000000449,793,3001,1,Correo Argentino,334.0,04:40:15,338.0,04:40:15,TRK-SK9ZYEREPR,4.0
9000000450,789,2380,1,Correo Argentino,491.0,20:44:17,493.0,20:44:17,TRK-V1L0BZIPL3,2.0
9000000451,1075,4,2,PICKUP,341.0,13:58:16,342.0,13:58:16,,1.0
9000000452,814,3027,1,Correo Argentino,666.0,05:03:37,668.0,05:03:37,TRK-NC4Z99CA26,2.0
9000000453,1270,1713,1,Correo Argentino,346.0,03:38:14,349.0,03:38:14,TRK-107M4SQ86X,3.0
9000000454,442,1063,1,Correo Argentino,750.0,14:15:23,755.0,14:15:23,TRK-QLXXGV6W0D,5.0
9000000455,1109,2483,1,Correo Argentino,,00:00:00,,00:00:00,,
9000000456,1107,4,2,PICKUP,510.0,04:59:36,511.0,04:59:36,,1.0
9000000457,1229,1019,1,Correo Argentino,877.0,07:42:51,881.0,07:42:51,TRK-Y2B73RRFKR,4.0
9000000458,498,3166,1,Correo Argentino,542.0,01:52:38,549.0,01:52:38,TRK-5QH1PTXGSR,7.0
9000000459,738,2360,1,Correo Argentino,591.0,00:00:47,595.0,00:00:47,TRK-MIKWMVW9KQ,4.0
9000000460,1412,1323,1,Correo Argentino,333.0,20:37:23,335.0,20:37:23,TRK-XI7FCYQ8QD,2.0
9000000461,1462,3207,1,Correo Argentino,325.0,20:13:56,330.0,20:13:56,TRK-CWD7X2N8LY,5.0
9000000462,167,1896,1,Correo Argentino,388.0,20:10:54,393.0,20:10:54,TRK-PLU4XODBSQ,5.0
9000000463,1066,1513,1,Correo Argentino,848.0,20:20:17,852.0,20:20:17,TRK-D2VSOEZFDJ,4.0
9000000464,1075,1,2,PICKUP,,00:00:00,,00:00:00,,
9000000465,1393,3356,1,Correo Argentino,,00:00:00,,00:00:00,,
9000000466,181,2081,1,Correo Argentino,802.0,20:07:18,806.0,20:07:18,TRK-26BOCEIAJX,4.0
9000000467,746,2,2,PICKUP,608.0,14:24:27,609.0,14:24:27,,1.0
9000000468,1188,3140,1,Correo Argentino,544.0,13:42:38,547.0,13:42:38,TRK-ONUKKQ6AQL,3.0
9000000469,803,3865,1,Correo Argentino,769.0,17:04:37,774.0,17:04:37,TRK-4Q40I1MCY2,5.0
9000000470,316,2,2,PICKUP,279.0,09:06:15,280.0,09:06:15,,1.0
9000000471,56,1,2,PICKUP,252.0,17:02:05,253.0,17:02:05,,1.0
9000000472,1427,2421,1,Correo Argentino,814.0,01:37:30,818.0,01:37:30,TRK-P4FC06HGFL,4.0
9000000473,1172,1023,1,Correo Argentino,665.0,11:28:55,668.0,11:28:55,TRK-M9NRAUZ73B,3.0
9000000474,613,1,2,PICKUP,456.0,20:26:23,457.0,20:26:23,,1.0
9000000475,941,2,2,PICKUP,,00:00:00,,00:00:00,,
9000000476,748,2598,1,Correo Argentino,694.0,10:47:01,698.0,10:47:01,TRK-SKYKZ1GWJI,4.0
9000000477,780,1064,1,Correo Argentino,744.0,00:18:39,748.0,00:18:39,TRK-MOX9FXQ6S2,4.0
9000000478,642,3,2,PICKUP,,00:00:00,,00:00:00,,
9000000479,320,2,2,PICKUP,796.0,11:19:44,797.0,11:19:44,,1.0
9000000480,843,3,2,PICKUP,765.0,22:14:21,766.0,22:14:21,,1.0
9000000481,956,2,2,PICKUP,269.0,17:59:13,270.0,17:59:13,,1.0
9000000482,348,1,2,PICKUP,582.0,05:32:30,583.0,05:32:30,,1.0
9000000483,445,1608,1,Correo Argentino,249.0,05:58:36,253.0,05:58:36,TRK-2TE8ECZG04,4.0
9000000484,758,4152,1,Correo Argentino,825.0,15:11:59,829.0,15:11:59,TRK-L0G7TP20PV,4.0
9000000485,481,3814,1,Correo Argentino,420.0,19:54:34,423.0,19:54:34,TRK-X4XSQ60MV6,3.0
9000000486,1303,3,2,PICKUP,446.0,14:09:03,447.0,14:09:03,,1.0
9000000487,1020,4,2,PICKUP,606.0,15:20:44,607.0,15:20:44,,1.0
9000000488,1376,2589,1,Correo Argentino,382.0,00:51:46,384.0,00:51:46,TRK-TAIAUXY9OR,2.0
9000000489,1083,1,2,PICKUP,842.0,14:12:37,843.0,14:12:37,,1.0
9000000490,760,1,2,PICKUP,514.0,00:08:59,515.0,00:08:59,,1.0
9000000491,1011,2,2,PICKUP,561.0,19:56:41,562.0,19:56:41,,1.0
9000000492,913,3,2,PICKUP,876.0,18:24:33,877.0,18:24:33,,1.0
9000000493,1012,2949,1,Correo Argentino,784.0,17:06:51,786.0,17:06:51,TRK-UMZT2EODA5,2.0
9000000494,1228,3714,1,Correo Argentino,448.0,12:00:44,451.0,12:00:44,TRK-SK2MLFDTLT,3.0
9000000495,1180,3,2,PICKUP,,00:00:00,,00:00:00,,
9000000496,173,3518,1,Correo Argentino,560.0,22:30:11,563.0,22:30:11,TRK-ZAF7FR7M4K,3.0
9000000497,143,1,2,PICKUP,487.0,11:44:03,488.0,11:44:03,,1.0
9000000498,1036,1314,1,Correo Argentino,488.0,11:41:38,491.0,11:41:38,TRK-0N8O1S9KT9,3.0
9000000499,829,3135,1,Correo Argentino,,00:00:00,,00:00:00,,
9000000500,214,3658,1,Correo Argentino,,00:00:00,,00:00:00,,
9000000501,1242,1,2,PICKUP,380.0,07:17:57,381.0,07:17:57,,1.0
9000000502,1379,1555,1,Correo Argentino,518.0,03:51:30,522.0,03:51:30,TRK-QDM330FLOC,4.0
9000000503,1415,4058,1,Correo Argentino,839.0,13:35:54,841.0,13:35:54,TRK-3VLY26Y7XP,2.0
9000000504,511,3527,1,Correo Argentino,646.0,02:50:08,650.0,02:50:08,TRK-GIYRNQ1M3A,4.0
9000000505,920,2,2,PICKUP,,00:00:00,,00:00:00,,
9000000506,69,1607,1,Correo Argentino,582.0,05:32:58,587.0,05:32:58,TRK-C51SJ92IEU,5.0
9000000507,492,4,2,PICKUP,797.0,18:14:18,798.0,18:14:18,,1.0
9000000508,523,2388,1,Correo Argentino,396.0,20:23:50,400.0,20:23:50,TRK-KZ96U4OO1E,4.0
9000000509,1382,1056,1,Correo Argentino,822.0,00:05:53,827.0,00:05:53,TRK-D4DJXMVMTY,5.0
9000000510,310,3263,1,Correo Argentino,487.0,00:22:45,490.0,00:22:45,TRK-3ED46KIHOK,3.0
9000000511,457,3646,1,Correo Argentino,248.0,07:18:50,255.0,07:18:50,TRK-APXETGCJ7L,7.0
9000000512,396,3874,1,Correo Argentino,866.0,22:58:59,868.0,22:58:59,TRK-NZAF9KW51D,2.0
9000000513,538,3,2,PICKUP,588.0,02:47:30,589.0,02:47:30,,1.0
9000000514,6,1,2,PICKUP,527.0,16:10:02,528.0,16:10:02,,1.0
9000000515,733,2417,1,Correo Argentino,242.0,18:07:21,246.0,18:07:21,TRK-CXLZE639KW,4.0
9000000516,56,1,2,PICKUP,683.0,17:57:55,684.0,17:57:55,,1.0
9000000517,367,3616,1,Correo Argentino,413.0,05:16:44,418.0,05:16:44,TRK-1Y2D6UNUWI,5.0
9000000518,812,1,2,PICKUP,779.0,17:51:56,780.0,17:51:56,,1.0
9000000519,669,2406,1,Correo Argentino,353.0,00:22:18,357.0,00:22:18,TRK-YEJL0TI4NR,4.0
9000000520,566,3580,1,Correo Argentino,270.0,21:32:00,275.0,21:32:00,TRK-C6CGELVD3D,5.0
9000000521,1055,3172,1,Correo Argentino,481.0,03:44:31,487.0,03:44:31,TRK-WOQIH029NL,6.0
9000000522,577,4107,1,Correo Argentino,480.0,16:09:08,482.0,16:09:08,TRK-83NC8MQ5S4,2.0
9000000523,689,3,2,PICKUP,504.0,18:04:41,505.0,18:04:41,,1.0
9000000524,787,4,2,PICKUP,374.0,20:34:58,375.0,20:34:58,,1.0
9000000525,32,3187,1,Correo Argentino,254.0,03:58:31,259.0,03:58:31,TRK-WXW0SQGOVX,5.0
9000000526,434,2436,1,Correo Argentino,291.0,10:18:19,293.0,10:18:19,TRK-C52R3AKEZ7,2.0
9000000527,1470,2,2,PICKUP,745.0,01:14:06,746.0,01:14:06,,1.0
9000000528,226,3,2,PICKUP,293.0,18:32:18,294.0,18:32:18,,1.0
9000000529,1190,4141,1,Correo Argentino,534.0,07:14:33,537.0,07:14:33,TRK-OPBL120ETC,3.0
9000000530,1004,2331,1,Correo Argentino,373.0,02:35:07,376.0,02:35:07,TRK-2J1WMPQ30V,3.0
9000000531,1315,4,2,PICKUP,584.0,06:49:56,585.0,06:49:56,,1.0
9000000532,701,1062,1,Correo Argentino,526.0,07:14:37,530.0,07:14:37,TRK-6OQNFC3Y0S,4.0
9000000533,843,2623,1,Correo Argentino,725.0,19:51:50,729.0,19:51:50,TRK-JMHJ6C6AB5,4.0
9000000534,1167,1266,1,Correo Argentino,659.0,16:44:18,662.0,16:44:18,TRK-GRBKCY7QFU,3.0
9000000535,681,2805,1,Correo Argentino,706.0,01:16:49,711.0,01:16:49,TRK-FQMJ22OIGK,5.0
9000000536,513,4,2,PICKUP,667.0,08:01:17,668.0,08:01:17,,1.0
9000000537,970,1,2,PICKUP,483.0,05:40:41,484.0,05:40:41,,1.0
9000000538,383,2756,1,Correo Argentino,592.0,09:10:50,597.0,09:10:50,TRK-YG8CV71E4F,5.0
9000000539,527,1701,1,Correo Argentino,666.0,07:25:00,669.0,07:25:00,TRK-OWMWGOSNST,3.0
9000000540,757,1155,1,Correo Argentino,,00:00:00,,00:00:00,,
9000000541,12,3,2,PICKUP,606.0,07:45:35,607.0,07:45:35,,1.0
9000000542,1022,1563,1,Correo Argentino,364.0,13:39:33,366.0,13:39:33,TRK-VS1VUCAHOG,2.0
